type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,3838,Polygon,4500,15299,4500,15399,4400,15399,4400,15299,4500,15299
Feature,True,3839,Polygon,4500,15399,4500,15499,4400,15499,4400,15399,4500,15399
Feature,True,3840,Polygon,4500,15499,4500,15599,4400,15599,4400,15499,4500,15499
Feature,True,3841,Polygon,4500,15599,4500,15699,4400,15699,4400,15599,4500,15599
Feature,True,3842,Polygon,4500,15699,4500,15799,4400,15799,4400,15699,4500,15699
Feature,True,3843,Polygon,4500,15799,4500,15899,4400,15899,4400,15799,4500,15799
Feature,True,3844,Polygon,4500,15899,4500,15999,4400,15999,4400,15899,4500,15899
Feature,True,3845,Polygon,4500,15999,4500,16099,4400,16099,4400,15999,4500,15999
Feature,True,3846,Polygon,4500,16099,4500,16199,4400,16199,4400,16099,4500,16099
Feature,True,3847,Polygon,4500,16199,4500,16299,4400,16299,4400,16199,4500,16199
Feature,True,3848,Polygon,4500,16299,4500,16399,4400,16399,4400,16299,4500,16299
Feature,True,3849,Polygon,4500,16399,4500,16499,4400,16499,4400,16399,4500,16399
Feature,True,3850,Polygon,4500,16499,4500,16599,4400,16599,4400,16499,4500,16499
Feature,True,3851,Polygon,4500,16599,4500,16699,4400,16699,4400,16599,4500,16599
Feature,True,3852,Polygon,4500,16699,4500,16799,4400,16799,4400,16699,4500,16699
Feature,True,3853,Polygon,4500,16799,4500,16899,4400,16899,4400,16799,4500,16799
Feature,True,3854,Polygon,4500,16899,4500,16999,4400,16999,4400,16899,4500,16899
Feature,True,3855,Polygon,4500,16999,4500,17099,4400,17099,4400,16999,4500,16999
Feature,True,3856,Polygon,4500,17099,4500,17199,4400,17199,4400,17099,4500,17099
Feature,True,3857,Polygon,4500,17199,4500,17299,4400,17299,4400,17199,4500,17199
Feature,True,3858,Polygon,4500,17299,4500,17399,4400,17399,4400,17299,4500,17299
Feature,True,3859,Polygon,4500,17399,4500,17499,4400,17499,4400,17399,4500,17399
Feature,True,3860,Polygon,4500,17499,4500,17599,4400,17599,4400,17499,4500,17499
Feature,True,3861,Polygon,4500,17599,4500,17699,4400,17699,4400,17599,4500,17599
Feature,True,3862,Polygon,4500,17699,4500,17799,4400,17799,4400,17699,4500,17699
Feature,True,3863,Polygon,4500,17799,4500,17899,4400,17899,4400,17799,4500,17799
Feature,True,3864,Polygon,4600,9999,4600,10099,4500,10099,4500,9999,4600,9999
Feature,True,3865,Polygon,4600,10099,4600,10199,4500,10199,4500,10099,4600,10099
Feature,True,3866,Polygon,4600,10199,4600,10299,4500,10299,4500,10199,4600,10199
Feature,True,3867,Polygon,4600,10299,4600,10399,4500,10399,4500,10299,4600,10299
Feature,True,3868,Polygon,4600,10399,4600,10499,4500,10499,4500,10399,4600,10399
Feature,True,3869,Polygon,4600,10499,4600,10599,4500,10599,4500,10499,4600,10499
Feature,True,3870,Polygon,4600,10599,4600,10699,4500,10699,4500,10599,4600,10599
Feature,True,3871,Polygon,4600,10699,4600,10799,4500,10799,4500,10699,4600,10699
Feature,True,3872,Polygon,4600,10799,4600,10899,4500,10899,4500,10799,4600,10799
Feature,True,3873,Polygon,4600,10899,4600,10999,4500,10999,4500,10899,4600,10899
Feature,True,3874,Polygon,4600,10999,4600,11099,4500,11099,4500,10999,4600,10999
Feature,True,3875,Polygon,4600,11099,4600,11199,4500,11199,4500,11099,4600,11099
Feature,True,3876,Polygon,4600,11199,4600,11299,4500,11299,4500,11199,4600,11199
Feature,True,3877,Polygon,4600,11299,4600,11399,4500,11399,4500,11299,4600,11299
Feature,True,3878,Polygon,4600,11399,4600,11499,4500,11499,4500,11399,4600,11399
Feature,True,3879,Polygon,4600,11499,4600,11599,4500,11599,4500,11499,4600,11499
Feature,True,3880,Polygon,4600,11599,4600,11699,4500,11699,4500,11599,4600,11599
Feature,True,3881,Polygon,4600,11699,4600,11799,4500,11799,4500,11699,4600,11699
Feature,True,3882,Polygon,4600,11799,4600,11899,4500,11899,4500,11799,4600,11799
Feature,True,3883,Polygon,4600,11899,4600,11999,4500,11999,4500,11899,4600,11899
Feature,True,3884,Polygon,4600,11999,4600,12099,4500,12099,4500,11999,4600,11999
Feature,True,3885,Polygon,4600,12099,4600,12199,4500,12199,4500,12099,4600,12099
Feature,True,3886,Polygon,4600,12199,4600,12299,4500,12299,4500,12199,4600,12199
Feature,True,3887,Polygon,4600,12299,4600,12399,4500,12399,4500,12299,4600,12299
Feature,True,3888,Polygon,4600,12399,4600,12499,4500,12499,4500,12399,4600,12399
Feature,True,3889,Polygon,4600,12499,4600,12599,4500,12599,4500,12499,4600,12499
Feature,True,3890,Polygon,4600,12599,4600,12699,4500,12699,4500,12599,4600,12599
Feature,True,3891,Polygon,4600,12699,4600,12799,4500,12799,4500,12699,4600,12699
Feature,True,3892,Polygon,4600,12799,4600,12899,4500,12899,4500,12799,4600,12799
Feature,True,3893,Polygon,4600,12899,4600,12999,4500,12999,4500,12899,4600,12899
Feature,True,3894,Polygon,4600,12999,4600,13099,4500,13099,4500,12999,4600,12999
Feature,True,3895,Polygon,4600,13099,4600,13199,4500,13199,4500,13099,4600,13099
Feature,True,3896,Polygon,4600,13199,4600,13299,4500,13299,4500,13199,4600,13199
Feature,True,3897,Polygon,4600,13299,4600,13399,4500,13399,4500,13299,4600,13299
Feature,True,3898,Polygon,4600,13399,4600,13499,4500,13499,4500,13399,4600,13399
Feature,True,3899,Polygon,4600,13499,4600,13599,4500,13599,4500,13499,4600,13499
Feature,True,3900,Polygon,4600,13599,4600,13699,4500,13699,4500,13599,4600,13599
Feature,True,3901,Polygon,4600,13699,4600,13799,4500,13799,4500,13699,4600,13699
Feature,True,3902,Polygon,4600,13799,4600,13899,4500,13899,4500,13799,4600,13799
Feature,True,3903,Polygon,4600,13899,4600,13999,4500,13999,4500,13899,4600,13899
Feature,True,3904,Polygon,4600,13999,4600,14099,4500,14099,4500,13999,4600,13999
Feature,True,3905,Polygon,4600,14099,4600,14199,4500,14199,4500,14099,4600,14099
Feature,True,3906,Polygon,4600,14199,4600,14299,4500,14299,4500,14199,4600,14199
Feature,True,3907,Polygon,4600,14299,4600,14399,4500,14399,4500,14299,4600,14299
Feature,True,3908,Polygon,4600,14399,4600,14499,4500,14499,4500,14399,4600,14399
Feature,True,3909,Polygon,4600,14499,4600,14599,4500,14599,4500,14499,4600,14499
Feature,True,3910,Polygon,4600,14599,4600,14699,4500,14699,4500,14599,4600,14599
Feature,True,3911,Polygon,4600,14699,4600,14799,4500,14799,4500,14699,4600,14699
Feature,True,3912,Polygon,4600,14799,4600,14899,4500,14899,4500,14799,4600,14799
Feature,True,3913,Polygon,4600,14899,4600,14999,4500,14999,4500,14899,4600,14899
Feature,True,3914,Polygon,4600,14999,4600,15099,4500,15099,4500,14999,4600,14999
Feature,True,3915,Polygon,4600,15099,4600,15199,4500,15199,4500,15099,4600,15099
Feature,True,3916,Polygon,4600,15199,4600,15299,4500,15299,4500,15199,4600,15199
Feature,True,3917,Polygon,4600,15299,4600,15399,4500,15399,4500,15299,4600,15299
Feature,True,3918,Polygon,4600,15399,4600,15499,4500,15499,4500,15399,4600,15399
Feature,True,3919,Polygon,4600,15499,4600,15599,4500,15599,4500,15499,4600,15499
Feature,True,3920,Polygon,4600,15599,4600,15699,4500,15699,4500,15599,4600,15599
Feature,True,3921,Polygon,4600,15699,4600,15799,4500,15799,4500,15699,4600,15699
Feature,True,3922,Polygon,4600,15799,4600,15899,4500,15899,4500,15799,4600,15799
Feature,True,3923,Polygon,4600,15899,4600,15999,4500,15999,4500,15899,4600,15899
Feature,True,3924,Polygon,4600,15999,4600,16099,4500,16099,4500,15999,4600,15999
Feature,True,3925,Polygon,4600,16099,4600,16199,4500,16199,4500,16099,4600,16099
Feature,True,3926,Polygon,4600,16199,4600,16299,4500,16299,4500,16199,4600,16199
Feature,True,3927,Polygon,4600,16299,4600,16399,4500,16399,4500,16299,4600,16299
Feature,True,3928,Polygon,4600,16399,4600,16499,4500,16499,4500,16399,4600,16399
Feature,True,3929,Polygon,4600,16499,4600,16599,4500,16599,4500,16499,4600,16499
Feature,True,3930,Polygon,4600,16599,4600,16699,4500,16699,4500,16599,4600,16599
Feature,True,3931,Polygon,4600,16699,4600,16799,4500,16799,4500,16699,4600,16699
Feature,True,3932,Polygon,4600,16799,4600,16899,4500,16899,4500,16799,4600,16799
Feature,True,3933,Polygon,4600,16899,4600,16999,4500,16999,4500,16899,4600,16899
Feature,True,3934,Polygon,4600,16999,4600,17099,4500,17099,4500,16999,4600,16999
Feature,True,3935,Polygon,4600,17099,4600,17199,4500,17199,4500,17099,4600,17099
Feature,True,3936,Polygon,4600,17199,4600,17299,4500,17299,4500,17199,4600,17199
Feature,True,3937,Polygon,4600,17299,4600,17399,4500,17399,4500,17299,4600,17299
Feature,True,3938,Polygon,4600,17399,4600,17499,4500,17499,4500,17399,4600,17399
Feature,True,3939,Polygon,4600,17499,4600,17599,4500,17599,4500,17499,4600,17499
Feature,True,3940,Polygon,4600,17599,4600,17699,4500,17699,4500,17599,4600,17599
Feature,True,3941,Polygon,4600,17699,4600,17799,4500,17799,4500,17699,4600,17699
Feature,True,3942,Polygon,4600,17799,4600,17899,4500,17899,4500,17799,4600,17799
Feature,True,3943,Polygon,4700,10099,4700,10199,4600,10199,4600,10099,4700,10099
Feature,True,3944,Polygon,4700,10199,4700,10299,4600,10299,4600,10199,4700,10199
Feature,True,3945,Polygon,4700,10299,4700,10399,4600,10399,4600,10299,4700,10299
Feature,True,3946,Polygon,4700,10399,4700,10499,4600,10499,4600,10399,4700,10399
Feature,True,3947,Polygon,4700,10499,4700,10599,4600,10599,4600,10499,4700,10499
Feature,True,3948,Polygon,4700,10599,4700,10699,4600,10699,4600,10599,4700,10599
Feature,True,3949,Polygon,4700,10699,4700,10799,4600,10799,4600,10699,4700,10699
Feature,True,3950,Polygon,4700,10799,4700,10899,4600,10899,4600,10799,4700,10799
Feature,True,3951,Polygon,4700,10899,4700,10999,4600,10999,4600,10899,4700,10899
Feature,True,3952,Polygon,4700,10999,4700,11099,4600,11099,4600,10999,4700,10999
Feature,True,3953,Polygon,4700,11099,4700,11199,4600,11199,4600,11099,4700,11099
Feature,True,3954,Polygon,4700,11199,4700,11299,4600,11299,4600,11199,4700,11199
Feature,True,3955,Polygon,4700,11299,4700,11399,4600,11399,4600,11299,4700,11299
Feature,True,3956,Polygon,4700,11399,4700,11499,4600,11499,4600,11399,4700,11399
Feature,True,3957,Polygon,4700,11499,4700,11599,4600,11599,4600,11499,4700,11499
Feature,True,3958,Polygon,4700,11599,4700,11699,4600,11699,4600,11599,4700,11599
Feature,True,3959,Polygon,4700,11699,4700,11799,4600,11799,4600,11699,4700,11699
Feature,True,3960,Polygon,4700,11799,4700,11899,4600,11899,4600,11799,4700,11799
Feature,True,3961,Polygon,4700,11899,4700,11999,4600,11999,4600,11899,4700,11899
Feature,True,3962,Polygon,4700,11999,4700,12099,4600,12099,4600,11999,4700,11999
Feature,True,3963,Polygon,4700,12099,4700,12199,4600,12199,4600,12099,4700,12099
Feature,True,3964,Polygon,4700,12199,4700,12299,4600,12299,4600,12199,4700,12199
Feature,True,3965,Polygon,4700,12299,4700,12399,4600,12399,4600,12299,4700,12299
Feature,True,3966,Polygon,4700,12399,4700,12499,4600,12499,4600,12399,4700,12399
Feature,True,3967,Polygon,4700,12499,4700,12599,4600,12599,4600,12499,4700,12499
Feature,True,3968,Polygon,4700,12599,4700,12699,4600,12699,4600,12599,4700,12599
Feature,True,3969,Polygon,4700,12699,4700,12799,4600,12799,4600,12699,4700,12699
Feature,True,3970,Polygon,4700,12799,4700,12899,4600,12899,4600,12799,4700,12799
Feature,True,3971,Polygon,4700,12899,4700,12999,4600,12999,4600,12899,4700,12899
Feature,True,3972,Polygon,4700,12999,4700,13099,4600,13099,4600,12999,4700,12999
Feature,True,3973,Polygon,4700,13099,4700,13199,4600,13199,4600,13099,4700,13099
Feature,True,3974,Polygon,4700,13199,4700,13299,4600,13299,4600,13199,4700,13199
Feature,True,3975,Polygon,4700,13299,4700,13399,4600,13399,4600,13299,4700,13299
Feature,True,3976,Polygon,4700,13399,4700,13499,4600,13499,4600,13399,4700,13399
Feature,True,3977,Polygon,4700,13499,4700,13599,4600,13599,4600,13499,4700,13499
Feature,True,3978,Polygon,4700,13599,4700,13699,4600,13699,4600,13599,4700,13599
Feature,True,3979,Polygon,4700,13699,4700,13799,4600,13799,4600,13699,4700,13699
Feature,True,3980,Polygon,4700,13799,4700,13899,4600,13899,4600,13799,4700,13799
Feature,True,3981,Polygon,4700,13899,4700,13999,4600,13999,4600,13899,4700,13899
Feature,True,3982,Polygon,4700,13999,4700,14099,4600,14099,4600,13999,4700,13999
Feature,True,3983,Polygon,4700,14099,4700,14199,4600,14199,4600,14099,4700,14099
Feature,True,3984,Polygon,4700,14199,4700,14299,4600,14299,4600,14199,4700,14199
Feature,True,3985,Polygon,4700,14299,4700,14399,4600,14399,4600,14299,4700,14299
Feature,True,3986,Polygon,4700,14399,4700,14499,4600,14499,4600,14399,4700,14399
Feature,True,3987,Polygon,4700,14499,4700,14599,4600,14599,4600,14499,4700,14499
Feature,True,3988,Polygon,4700,14599,4700,14699,4600,14699,4600,14599,4700,14599
Feature,True,3989,Polygon,4700,14699,4700,14799,4600,14799,4600,14699,4700,14699
Feature,True,3990,Polygon,4700,14799,4700,14899,4600,14899,4600,14799,4700,14799
Feature,True,3991,Polygon,4700,14899,4700,14999,4600,14999,4600,14899,4700,14899
Feature,True,3992,Polygon,4700,14999,4700,15099,4600,15099,4600,14999,4700,14999
Feature,True,3993,Polygon,4700,15099,4700,15199,4600,15199,4600,15099,4700,15099
Feature,True,3994,Polygon,4700,15199,4700,15299,4600,15299,4600,15199,4700,15199
Feature,True,3995,Polygon,4700,15299,4700,15399,4600,15399,4600,15299,4700,15299
Feature,True,3996,Polygon,4700,15399,4700,15499,4600,15499,4600,15399,4700,15399
Feature,True,3997,Polygon,4700,15499,4700,15599,4600,15599,4600,15499,4700,15499
Feature,True,3998,Polygon,4700,15599,4700,15699,4600,15699,4600,15599,4700,15599
Feature,True,3999,Polygon,4700,15699,4700,15799,4600,15799,4600,15699,4700,15699
Feature,True,4000,Polygon,4700,15799,4700,15899,4600,15899,4600,15799,4700,15799
Feature,True,4001,Polygon,4700,15899,4700,15999,4600,15999,4600,15899,4700,15899
Feature,True,4002,Polygon,4700,15999,4700,16099,4600,16099,4600,15999,4700,15999
Feature,True,4003,Polygon,4700,16099,4700,16199,4600,16199,4600,16099,4700,16099
Feature,True,4004,Polygon,4700,16199,4700,16299,4600,16299,4600,16199,4700,16199
Feature,True,4005,Polygon,4700,16299,4700,16399,4600,16399,4600,16299,4700,16299
Feature,True,4006,Polygon,4700,16399,4700,16499,4600,16499,4600,16399,4700,16399
Feature,True,4007,Polygon,4700,16499,4700,16599,4600,16599,4600,16499,4700,16499
Feature,True,4008,Polygon,4700,16599,4700,16699,4600,16699,4600,16599,4700,16599
Feature,True,4009,Polygon,4700,16699,4700,16799,4600,16799,4600,16699,4700,16699
Feature,True,4010,Polygon,4700,16799,4700,16899,4600,16899,4600,16799,4700,16799
Feature,True,4011,Polygon,4700,16899,4700,16999,4600,16999,4600,16899,4700,16899
Feature,True,4012,Polygon,4700,16999,4700,17099,4600,17099,4600,16999,4700,16999
Feature,True,4013,Polygon,4700,17099,4700,17199,4600,17199,4600,17099,4700,17099
Feature,True,4014,Polygon,4700,17199,4700,17299,4600,17299,4600,17199,4700,17199
Feature,True,4015,Polygon,4700,17299,4700,17399,4600,17399,4600,17299,4700,17299
Feature,True,4016,Polygon,4700,17399,4700,17499,4600,17499,4600,17399,4700,17399
Feature,True,4017,Polygon,4700,17499,4700,17599,4600,17599,4600,17499,4700,17499
Feature,True,4018,Polygon,4700,17599,4700,17699,4600,17699,4600,17599,4700,17599
Feature,True,4019,Polygon,4700,17699,4700,17799,4600,17799,4600,17699,4700,17699
Feature,True,4020,Polygon,4700,17799,4700,17899,4600,17899,4600,17799,4700,17799
Feature,True,4021,Polygon,4800,10899,4800,10999,4700,10999,4700,10899,4800,10899
Feature,True,4022,Polygon,4800,10999,4800,11099,4700,11099,4700,10999,4800,10999
Feature,True,4023,Polygon,4800,11099,4800,11199,4700,11199,4700,11099,4800,11099
Feature,True,4024,Polygon,4800,11199,4800,11299,4700,11299,4700,11199,4800,11199
Feature,True,4025,Polygon,4800,11299,4800,11399,4700,11399,4700,11299,4800,11299
Feature,True,4026,Polygon,4800,11399,4800,11499,4700,11499,4700,11399,4800,11399
Feature,True,4027,Polygon,4800,11499,4800,11599,4700,11599,4700,11499,4800,11499
Feature,True,4028,Polygon,4800,11599,4800,11699,4700,11699,4700,11599,4800,11599
Feature,True,4029,Polygon,4800,11699,4800,11799,4700,11799,4700,11699,4800,11699
Feature,True,4030,Polygon,4800,11799,4800,11899,4700,11899,4700,11799,4800,11799
Feature,True,4031,Polygon,4800,11899,4800,11999,4700,11999,4700,11899,4800,11899
Feature,True,4032,Polygon,4800,11999,4800,12099,4700,12099,4700,11999,4800,11999
Feature,True,4033,Polygon,4800,12099,4800,12199,4700,12199,4700,12099,4800,12099
Feature,True,4034,Polygon,4800,12199,4800,12299,4700,12299,4700,12199,4800,12199
Feature,True,4035,Polygon,4800,12299,4800,12399,4700,12399,4700,12299,4800,12299
Feature,True,4036,Polygon,4800,12399,4800,12499,4700,12499,4700,12399,4800,12399
Feature,True,4037,Polygon,4800,12499,4800,12599,4700,12599,4700,12499,4800,12499
Feature,True,4038,Polygon,4800,12599,4800,12699,4700,12699,4700,12599,4800,12599
Feature,True,4039,Polygon,4800,12699,4800,12799,4700,12799,4700,12699,4800,12699
Feature,True,4040,Polygon,4800,12799,4800,12899,4700,12899,4700,12799,4800,12799
Feature,True,4041,Polygon,4800,12899,4800,12999,4700,12999,4700,12899,4800,12899
Feature,True,4042,Polygon,4800,12999,4800,13099,4700,13099,4700,12999,4800,12999
Feature,True,4043,Polygon,4800,13099,4800,13199,4700,13199,4700,13099,4800,13099
Feature,True,4044,Polygon,4800,13199,4800,13299,4700,13299,4700,13199,4800,13199
Feature,True,4045,Polygon,4800,13299,4800,13399,4700,13399,4700,13299,4800,13299
Feature,True,4046,Polygon,4800,13399,4800,13499,4700,13499,4700,13399,4800,13399
Feature,True,4047,Polygon,4800,13499,4800,13599,4700,13599,4700,13499,4800,13499
Feature,True,4048,Polygon,4800,13599,4800,13699,4700,13699,4700,13599,4800,13599
Feature,True,4049,Polygon,4800,13699,4800,13799,4700,13799,4700,13699,4800,13699
Feature,True,4050,Polygon,4800,13799,4800,13899,4700,13899,4700,13799,4800,13799
Feature,True,4051,Polygon,4800,13899,4800,13999,4700,13999,4700,13899,4800,13899
Feature,True,4052,Polygon,4800,13999,4800,14099,4700,14099,4700,13999,4800,13999
Feature,True,4053,Polygon,4800,14099,4800,14199,4700,14199,4700,14099,4800,14099
Feature,True,4054,Polygon,4800,14199,4800,14299,4700,14299,4700,14199,4800,14199
Feature,True,4055,Polygon,4800,14299,4800,14399,4700,14399,4700,14299,4800,14299
Feature,True,4056,Polygon,4800,14399,4800,14499,4700,14499,4700,14399,4800,14399
Feature,True,4057,Polygon,4800,14499,4800,14599,4700,14599,4700,14499,4800,14499
Feature,True,4058,Polygon,4800,14599,4800,14699,4700,14699,4700,14599,4800,14599
Feature,True,4059,Polygon,4800,14699,4800,14799,4700,14799,4700,14699,4800,14699
Feature,True,4060,Polygon,4800,14799,4800,14899,4700,14899,4700,14799,4800,14799
Feature,True,4061,Polygon,4800,14899,4800,14999,4700,14999,4700,14899,4800,14899
Feature,True,4062,Polygon,4800,14999,4800,15099,4700,15099,4700,14999,4800,14999
Feature,True,4063,Polygon,4800,15099,4800,15199,4700,15199,4700,15099,4800,15099
Feature,True,4064,Polygon,4800,15199,4800,15299,4700,15299,4700,15199,4800,15199
Feature,True,4065,Polygon,4800,15299,4800,15399,4700,15399,4700,15299,4800,15299
Feature,True,4066,Polygon,4800,15399,4800,15499,4700,15499,4700,15399,4800,15399
Feature,True,4067,Polygon,4800,15499,4800,15599,4700,15599,4700,15499,4800,15499
Feature,True,4068,Polygon,4800,15599,4800,15699,4700,15699,4700,15599,4800,15599
Feature,True,4069,Polygon,4800,15699,4800,15799,4700,15799,4700,15699,4800,15699
Feature,True,4070,Polygon,4800,15799,4800,15899,4700,15899,4700,15799,4800,15799
Feature,True,4071,Polygon,4800,15899,4800,15999,4700,15999,4700,15899,4800,15899
